"Notes"	"State"	"State Code"	"Month"	"Month Code"	"UCD - ICD Chapter"	"UCD - ICD Chapter Code"	Deaths	Population	Crude Rate
	"Louisiana"	"22"	"Dec., 2020 "	"2020/12"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	28	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2020 "	"2020/12"	"Diseases of the genitourinary system"	"N00-N98"	140	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2020 "	"2020/12"	"Certain conditions originating in the perinatal period"	"P00-P96"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2020 "	"2020/12"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	16	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2020 "	"2020/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	51	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2020 "	"2020/12"	"Codes for special purposes"	"U00-U99"	956	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2020 "	"2020/12"	"External causes of morbidity and mortality"	"V01-Y89"	496	Not Applicable	Not Applicable
"Total"	"Louisiana"	"22"	"Dec., 2020 "	"2020/12"			5378	Not Applicable	Not Applicable
"Total"	"Louisiana"	"22"					148738	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2018"	"2018/01"	"Certain infectious and parasitic diseases"	"A00-B99"	20	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2018"	"2018/01"	"Neoplasms"	"C00-D48"	313	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2018"	"2018/01"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	55	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2018"	"2018/01"	"Mental and behavioural disorders"	"F01-F99"	115	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2018"	"2018/01"	"Diseases of the nervous system"	"G00-G98"	97	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2018"	"2018/01"	"Diseases of the circulatory system"	"I00-I99"	340	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2018"	"2018/01"	"Diseases of the respiratory system"	"J00-J98"	186	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2018"	"2018/01"	"Diseases of the digestive system"	"K00-K92"	61	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2018"	"2018/01"	"Diseases of the genitourinary system"	"N00-N98"	34	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2018"	"2018/01"	"External causes of morbidity and mortality"	"V01-Y89"	108	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Jan., 2018"	"2018/01"			1350	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2018"	"2018/02"	"Certain infectious and parasitic diseases"	"A00-B99"	22	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2018"	"2018/02"	"Neoplasms"	"C00-D48"	256	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2018"	"2018/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	69	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2018"	"2018/02"	"Mental and behavioural disorders"	"F01-F99"	95	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2018"	"2018/02"	"Diseases of the nervous system"	"G00-G98"	64	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2018"	"2018/02"	"Diseases of the circulatory system"	"I00-I99"	339	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2018"	"2018/02"	"Diseases of the respiratory system"	"J00-J98"	167	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2018"	"2018/02"	"Diseases of the digestive system"	"K00-K92"	61	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2018"	"2018/02"	"Diseases of the genitourinary system"	"N00-N98"	31	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2018"	"2018/02"	"External causes of morbidity and mortality"	"V01-Y89"	109	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Feb., 2018"	"2018/02"			1230	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2018"	"2018/03"	"Certain infectious and parasitic diseases"	"A00-B99"	18	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2018"	"2018/03"	"Neoplasms"	"C00-D48"	270	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2018"	"2018/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	49	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2018"	"2018/03"	"Mental and behavioural disorders"	"F01-F99"	108	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2018"	"2018/03"	"Diseases of the nervous system"	"G00-G98"	99	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2018"	"2018/03"	"Diseases of the circulatory system"	"I00-I99"	349	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2018"	"2018/03"	"Diseases of the respiratory system"	"J00-J98"	170	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2018"	"2018/03"	"Diseases of the digestive system"	"K00-K92"	43	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2018"	"2018/03"	"Diseases of the genitourinary system"	"N00-N98"	29	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2018"	"2018/03"	"External causes of morbidity and mortality"	"V01-Y89"	111	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Mar., 2018"	"2018/03"			1273	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2018"	"2018/04"	"Certain infectious and parasitic diseases"	"A00-B99"	19	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2018"	"2018/04"	"Neoplasms"	"C00-D48"	276	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2018"	"2018/04"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	59	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2018"	"2018/04"	"Mental and behavioural disorders"	"F01-F99"	93	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2018"	"2018/04"	"Diseases of the nervous system"	"G00-G98"	88	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2018"	"2018/04"	"Diseases of the circulatory system"	"I00-I99"	365	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2018"	"2018/04"	"Diseases of the respiratory system"	"J00-J98"	146	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2018"	"2018/04"	"Diseases of the digestive system"	"K00-K92"	46	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2018"	"2018/04"	"Diseases of the genitourinary system"	"N00-N98"	26	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2018"	"2018/04"	"External causes of morbidity and mortality"	"V01-Y89"	125	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Apr., 2018"	"2018/04"			1260	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2018"	"2018/05"	"Certain infectious and parasitic diseases"	"A00-B99"	22	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2018"	"2018/05"	"Neoplasms"	"C00-D48"	239	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2018"	"2018/05"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	52	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2018"	"2018/05"	"Mental and behavioural disorders"	"F01-F99"	65	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2018"	"2018/05"	"Diseases of the nervous system"	"G00-G98"	82	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2018"	"2018/05"	"Diseases of the circulatory system"	"I00-I99"	319	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2018"	"2018/05"	"Diseases of the respiratory system"	"J00-J98"	135	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2018"	"2018/05"	"Diseases of the digestive system"	"K00-K92"	65	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2018"	"2018/05"	"Diseases of the genitourinary system"	"N00-N98"	37	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2018"	"2018/05"	"External causes of morbidity and mortality"	"V01-Y89"	112	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"May, 2018"	"2018/05"			1152	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2018"	"2018/06"	"Certain infectious and parasitic diseases"	"A00-B99"	15	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2018"	"2018/06"	"Neoplasms"	"C00-D48"	260	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2018"	"2018/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	52	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2018"	"2018/06"	"Mental and behavioural disorders"	"F01-F99"	75	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2018"	"2018/06"	"Diseases of the nervous system"	"G00-G98"	84	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2018"	"2018/06"	"Diseases of the circulatory system"	"I00-I99"	310	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2018"	"2018/06"	"Diseases of the respiratory system"	"J00-J98"	96	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2018"	"2018/06"	"Diseases of the digestive system"	"K00-K92"	31	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2018"	"2018/06"	"Diseases of the genitourinary system"	"N00-N98"	23	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2018"	"2018/06"	"External causes of morbidity and mortality"	"V01-Y89"	132	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Jun., 2018"	"2018/06"			1111	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2018"	"2018/07"	"Certain infectious and parasitic diseases"	"A00-B99"	19	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2018"	"2018/07"	"Neoplasms"	"C00-D48"	300	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2018"	"2018/07"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	56	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2018"	"2018/07"	"Mental and behavioural disorders"	"F01-F99"	90	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2018"	"2018/07"	"Diseases of the nervous system"	"G00-G98"	68	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2018"	"2018/07"	"Diseases of the circulatory system"	"I00-I99"	293	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2018"	"2018/07"	"Diseases of the respiratory system"	"J00-J98"	103	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2018"	"2018/07"	"Diseases of the digestive system"	"K00-K92"	54	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2018"	"2018/07"	"Diseases of the genitourinary system"	"N00-N98"	23	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2018"	"2018/07"	"External causes of morbidity and mortality"	"V01-Y89"	121	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Jul., 2018"	"2018/07"			1155	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2018"	"2018/08"	"Neoplasms"	"C00-D48"	299	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2018"	"2018/08"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	60	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2018"	"2018/08"	"Mental and behavioural disorders"	"F01-F99"	104	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2018"	"2018/08"	"Diseases of the nervous system"	"G00-G98"	78	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2018"	"2018/08"	"Diseases of the circulatory system"	"I00-I99"	286	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2018"	"2018/08"	"Diseases of the respiratory system"	"J00-J98"	119	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2018"	"2018/08"	"Diseases of the digestive system"	"K00-K92"	53	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2018"	"2018/08"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	11	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2018"	"2018/08"	"Diseases of the genitourinary system"	"N00-N98"	20	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2018"	"2018/08"	"External causes of morbidity and mortality"	"V01-Y89"	101	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Aug., 2018"	"2018/08"			1148	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2018"	"2018/09"	"Certain infectious and parasitic diseases"	"A00-B99"	10	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2018"	"2018/09"	"Neoplasms"	"C00-D48"	292	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2018"	"2018/09"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	60	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2018"	"2018/09"	"Mental and behavioural disorders"	"F01-F99"	94	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2018"	"2018/09"	"Diseases of the nervous system"	"G00-G98"	106	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2018"	"2018/09"	"Diseases of the circulatory system"	"I00-I99"	288	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2018"	"2018/09"	"Diseases of the respiratory system"	"J00-J98"	105	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2018"	"2018/09"	"Diseases of the digestive system"	"K00-K92"	63	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2018"	"2018/09"	"Diseases of the genitourinary system"	"N00-N98"	30	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2018"	"2018/09"	"External causes of morbidity and mortality"	"V01-Y89"	119	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Sep., 2018"	"2018/09"			1193	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2018"	"2018/10"	"Certain infectious and parasitic diseases"	"A00-B99"	19	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2018"	"2018/10"	"Neoplasms"	"C00-D48"	298	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2018"	"2018/10"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	70	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2018"	"2018/10"	"Mental and behavioural disorders"	"F01-F99"	118	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2018"	"2018/10"	"Diseases of the nervous system"	"G00-G98"	103	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2018"	"2018/10"	"Diseases of the circulatory system"	"I00-I99"	326	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2018"	"2018/10"	"Diseases of the respiratory system"	"J00-J98"	135	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2018"	"2018/10"	"Diseases of the digestive system"	"K00-K92"	51	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2018"	"2018/10"	"Diseases of the genitourinary system"	"N00-N98"	38	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2018"	"2018/10"	"External causes of morbidity and mortality"	"V01-Y89"	94	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Oct., 2018"	"2018/10"			1270	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2018"	"2018/11"	"Certain infectious and parasitic diseases"	"A00-B99"	19	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2018"	"2018/11"	"Neoplasms"	"C00-D48"	268	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2018"	"2018/11"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	69	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2018"	"2018/11"	"Mental and behavioural disorders"	"F01-F99"	110	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2018"	"2018/11"	"Diseases of the nervous system"	"G00-G98"	96	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2018"	"2018/11"	"Diseases of the circulatory system"	"I00-I99"	365	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2018"	"2018/11"	"Diseases of the respiratory system"	"J00-J98"	105	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2018"	"2018/11"	"Diseases of the digestive system"	"K00-K92"	49	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2018"	"2018/11"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	10	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2018"	"2018/11"	"Diseases of the genitourinary system"	"N00-N98"	35	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2018"	"2018/11"	"External causes of morbidity and mortality"	"V01-Y89"	110	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Nov., 2018"	"2018/11"			1254	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2018"	"2018/12"	"Certain infectious and parasitic diseases"	"A00-B99"	17	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2018"	"2018/12"	"Neoplasms"	"C00-D48"	309	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2018"	"2018/12"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	77	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2018"	"2018/12"	"Mental and behavioural disorders"	"F01-F99"	123	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2018"	"2018/12"	"Diseases of the nervous system"	"G00-G98"	97	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2018"	"2018/12"	"Diseases of the circulatory system"	"I00-I99"	361	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2018"	"2018/12"	"Diseases of the respiratory system"	"J00-J98"	110	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2018"	"2018/12"	"Diseases of the digestive system"	"K00-K92"	62	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2018"	"2018/12"	"Diseases of the genitourinary system"	"N00-N98"	37	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2018"	"2018/12"	"External causes of morbidity and mortality"	"V01-Y89"	95	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Dec., 2018"	"2018/12"			1319	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2019"	"2019/01"	"Certain infectious and parasitic diseases"	"A00-B99"	17	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2019"	"2019/01"	"Neoplasms"	"C00-D48"	297	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2019"	"2019/01"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	64	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2019"	"2019/01"	"Mental and behavioural disorders"	"F01-F99"	131	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2019"	"2019/01"	"Diseases of the nervous system"	"G00-G98"	92	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2019"	"2019/01"	"Diseases of the circulatory system"	"I00-I99"	378	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2019"	"2019/01"	"Diseases of the respiratory system"	"J00-J98"	150	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2019"	"2019/01"	"Diseases of the digestive system"	"K00-K92"	59	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2019"	"2019/01"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	13	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2019"	"2019/01"	"Diseases of the genitourinary system"	"N00-N98"	27	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2019"	"2019/01"	"External causes of morbidity and mortality"	"V01-Y89"	101	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Jan., 2019"	"2019/01"			1356	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2019"	"2019/02"	"Certain infectious and parasitic diseases"	"A00-B99"	24	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2019"	"2019/02"	"Neoplasms"	"C00-D48"	268	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2019"	"2019/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	57	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2019"	"2019/02"	"Mental and behavioural disorders"	"F01-F99"	111	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2019"	"2019/02"	"Diseases of the nervous system"	"G00-G98"	101	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2019"	"2019/02"	"Diseases of the circulatory system"	"I00-I99"	334	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2019"	"2019/02"	"Diseases of the respiratory system"	"J00-J98"	146	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2019"	"2019/02"	"Diseases of the digestive system"	"K00-K92"	49	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2019"	"2019/02"	"Diseases of the genitourinary system"	"N00-N98"	23	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2019"	"2019/02"	"External causes of morbidity and mortality"	"V01-Y89"	95	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Feb., 2019"	"2019/02"			1224	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2019"	"2019/03"	"Certain infectious and parasitic diseases"	"A00-B99"	17	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2019"	"2019/03"	"Neoplasms"	"C00-D48"	315	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2019"	"2019/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	86	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2019"	"2019/03"	"Mental and behavioural disorders"	"F01-F99"	129	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2019"	"2019/03"	"Diseases of the nervous system"	"G00-G98"	86	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2019"	"2019/03"	"Diseases of the circulatory system"	"I00-I99"	363	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2019"	"2019/03"	"Diseases of the respiratory system"	"J00-J98"	180	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2019"	"2019/03"	"Diseases of the digestive system"	"K00-K92"	55	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2019"	"2019/03"	"Diseases of the genitourinary system"	"N00-N98"	42	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2019"	"2019/03"	"External causes of morbidity and mortality"	"V01-Y89"	121	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Mar., 2019"	"2019/03"			1420	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2019"	"2019/04"	"Certain infectious and parasitic diseases"	"A00-B99"	21	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2019"	"2019/04"	"Neoplasms"	"C00-D48"	267	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2019"	"2019/04"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	68	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2019"	"2019/04"	"Mental and behavioural disorders"	"F01-F99"	114	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2019"	"2019/04"	"Diseases of the nervous system"	"G00-G98"	105	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2019"	"2019/04"	"Diseases of the circulatory system"	"I00-I99"	330	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2019"	"2019/04"	"Diseases of the respiratory system"	"J00-J98"	141	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2019"	"2019/04"	"Diseases of the digestive system"	"K00-K92"	66	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2019"	"2019/04"	"Diseases of the genitourinary system"	"N00-N98"	30	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2019"	"2019/04"	"External causes of morbidity and mortality"	"V01-Y89"	114	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Apr., 2019"	"2019/04"			1283	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2019"	"2019/05"	"Certain infectious and parasitic diseases"	"A00-B99"	17	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2019"	"2019/05"	"Neoplasms"	"C00-D48"	288	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2019"	"2019/05"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	54	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2019"	"2019/05"	"Mental and behavioural disorders"	"F01-F99"	100	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2019"	"2019/05"	"Diseases of the nervous system"	"G00-G98"	89	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2019"	"2019/05"	"Diseases of the circulatory system"	"I00-I99"	298	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2019"	"2019/05"	"Diseases of the respiratory system"	"J00-J98"	135	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2019"	"2019/05"	"Diseases of the digestive system"	"K00-K92"	47	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2019"	"2019/05"	"Diseases of the genitourinary system"	"N00-N98"	28	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2019"	"2019/05"	"External causes of morbidity and mortality"	"V01-Y89"	129	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"May, 2019"	"2019/05"			1212	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2019"	"2019/06"	"Certain infectious and parasitic diseases"	"A00-B99"	11	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2019"	"2019/06"	"Neoplasms"	"C00-D48"	299	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2019"	"2019/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	54	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2019"	"2019/06"	"Mental and behavioural disorders"	"F01-F99"	83	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2019"	"2019/06"	"Diseases of the nervous system"	"G00-G98"	108	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2019"	"2019/06"	"Diseases of the circulatory system"	"I00-I99"	281	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2019"	"2019/06"	"Diseases of the respiratory system"	"J00-J98"	127	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2019"	"2019/06"	"Diseases of the digestive system"	"K00-K92"	44	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2019"	"2019/06"	"Diseases of the genitourinary system"	"N00-N98"	27	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2019"	"2019/06"	"External causes of morbidity and mortality"	"V01-Y89"	108	Not Applicable	Not Applicable
"Total"	"Maine"	"23"	"Jun., 2019"	"2019/06"			1163	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2019"	"2019/07"	"Certain infectious and parasitic diseases"	"A00-B99"	17	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2019"	"2019/07"	"Neoplasms"	"C00-D48"	293	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2019"	"2019/07"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	63	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2019"	"2019/07"	"Mental and behavioural disorders"	"F01-F99"	112	Not Applicable	Not Applicable
