"Notes"	"State"	"State Code"	"Month"	"Month Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Nebraska"	"31"	"Jan., 2020 "	"2020/01"	"Certain infectious and parasitic diseases"	"A00-B99"	25	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2020 "	"2020/01"	"Neoplasms"	"C00-D48"	218	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2020 "	"2020/01"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	60	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2020 "	"2020/01"	"Mental and behavioural disorders"	"F01-F99"	89	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2020 "	"2020/01"	"Diseases of the nervous system"	"G00-G98"	132	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2020 "	"2020/01"	"Diseases of the circulatory system"	"I00-I99"	396	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2020 "	"2020/01"	"Diseases of the respiratory system"	"J00-J98"	178	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2020 "	"2020/01"	"Diseases of the digestive system"	"K00-K92"	34	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2020 "	"2020/01"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	10	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2020 "	"2020/01"	"Diseases of the genitourinary system"	"N00-N98"	26	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2020 "	"2020/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	10	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2020 "	"2020/01"	"External causes of morbidity and mortality"	"V01-Y89"	34	Not Applicable	Not Applicable
"Total"	"Nebraska"	"31"	"Jan., 2020 "	"2020/01"			1227	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2020 "	"2020/02"	"Certain infectious and parasitic diseases"	"A00-B99"	20	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2020 "	"2020/02"	"Neoplasms"	"C00-D48"	223	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2020 "	"2020/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	62	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2020 "	"2020/02"	"Mental and behavioural disorders"	"F01-F99"	84	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2020 "	"2020/02"	"Diseases of the nervous system"	"G00-G98"	90	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2020 "	"2020/02"	"Diseases of the circulatory system"	"I00-I99"	322	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2020 "	"2020/02"	"Diseases of the respiratory system"	"J00-J98"	125	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2020 "	"2020/02"	"Diseases of the digestive system"	"K00-K92"	40	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2020 "	"2020/02"	"Diseases of the genitourinary system"	"N00-N98"	28	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2020 "	"2020/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	18	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2020 "	"2020/02"	"External causes of morbidity and mortality"	"V01-Y89"	36	Not Applicable	Not Applicable
"Total"	"Nebraska"	"31"	"Feb., 2020 "	"2020/02"			1065	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2020 "	"2020/03"	"Certain infectious and parasitic diseases"	"A00-B99"	17	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2020 "	"2020/03"	"Neoplasms"	"C00-D48"	248	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2020 "	"2020/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	49	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2020 "	"2020/03"	"Mental and behavioural disorders"	"F01-F99"	91	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2020 "	"2020/03"	"Diseases of the nervous system"	"G00-G98"	120	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2020 "	"2020/03"	"Diseases of the circulatory system"	"I00-I99"	331	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2020 "	"2020/03"	"Diseases of the respiratory system"	"J00-J98"	149	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2020 "	"2020/03"	"Diseases of the digestive system"	"K00-K92"	44	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2020 "	"2020/03"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	11	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2020 "	"2020/03"	"Diseases of the genitourinary system"	"N00-N98"	41	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2020 "	"2020/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	16	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2020 "	"2020/03"	"External causes of morbidity and mortality"	"V01-Y89"	33	Not Applicable	Not Applicable
"Total"	"Nebraska"	"31"	"Mar., 2020 "	"2020/03"			1162	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2020 "	"2020/04"	"Certain infectious and parasitic diseases"	"A00-B99"	22	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2020 "	"2020/04"	"Neoplasms"	"C00-D48"	226	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2020 "	"2020/04"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	54	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2020 "	"2020/04"	"Mental and behavioural disorders"	"F01-F99"	83	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2020 "	"2020/04"	"Diseases of the nervous system"	"G00-G98"	110	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2020 "	"2020/04"	"Diseases of the circulatory system"	"I00-I99"	319	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2020 "	"2020/04"	"Diseases of the respiratory system"	"J00-J98"	126	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2020 "	"2020/04"	"Diseases of the digestive system"	"K00-K92"	30	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2020 "	"2020/04"	"Diseases of the genitourinary system"	"N00-N98"	22	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2020 "	"2020/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	20	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2020 "	"2020/04"	"Codes for special purposes"	"U00-U99"	62	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2020 "	"2020/04"	"External causes of morbidity and mortality"	"V01-Y89"	37	Not Applicable	Not Applicable
"Total"	"Nebraska"	"31"	"Apr., 2020 "	"2020/04"			1123	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2020 "	"2020/05"	"Certain infectious and parasitic diseases"	"A00-B99"	16	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2020 "	"2020/05"	"Neoplasms"	"C00-D48"	220	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2020 "	"2020/05"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	54	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2020 "	"2020/05"	"Mental and behavioural disorders"	"F01-F99"	81	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2020 "	"2020/05"	"Diseases of the nervous system"	"G00-G98"	127	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2020 "	"2020/05"	"Diseases of the circulatory system"	"I00-I99"	360	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2020 "	"2020/05"	"Diseases of the respiratory system"	"J00-J98"	124	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2020 "	"2020/05"	"Diseases of the digestive system"	"K00-K92"	39	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2020 "	"2020/05"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	10	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2020 "	"2020/05"	"Diseases of the genitourinary system"	"N00-N98"	32	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2020 "	"2020/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	11	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2020 "	"2020/05"	"Codes for special purposes"	"U00-U99"	94	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2020 "	"2020/05"	"External causes of morbidity and mortality"	"V01-Y89"	36	Not Applicable	Not Applicable
"Total"	"Nebraska"	"31"	"May, 2020 "	"2020/05"			1215	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2020 "	"2020/06"	"Certain infectious and parasitic diseases"	"A00-B99"	20	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2020 "	"2020/06"	"Neoplasms"	"C00-D48"	208	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2020 "	"2020/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	46	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2020 "	"2020/06"	"Mental and behavioural disorders"	"F01-F99"	75	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2020 "	"2020/06"	"Diseases of the nervous system"	"G00-G98"	96	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2020 "	"2020/06"	"Diseases of the circulatory system"	"I00-I99"	334	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2020 "	"2020/06"	"Diseases of the respiratory system"	"J00-J98"	114	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2020 "	"2020/06"	"Diseases of the digestive system"	"K00-K92"	31	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2020 "	"2020/06"	"Diseases of the genitourinary system"	"N00-N98"	17	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2020 "	"2020/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	15	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2020 "	"2020/06"	"Codes for special purposes"	"U00-U99"	53	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2020 "	"2020/06"	"External causes of morbidity and mortality"	"V01-Y89"	47	Not Applicable	Not Applicable
"Total"	"Nebraska"	"31"	"Jun., 2020 "	"2020/06"			1071	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2020 "	"2020/07"	"Certain infectious and parasitic diseases"	"A00-B99"	12	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2020 "	"2020/07"	"Neoplasms"	"C00-D48"	231	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2020 "	"2020/07"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	50	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2020 "	"2020/07"	"Mental and behavioural disorders"	"F01-F99"	67	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2020 "	"2020/07"	"Diseases of the nervous system"	"G00-G98"	128	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2020 "	"2020/07"	"Diseases of the circulatory system"	"I00-I99"	320	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2020 "	"2020/07"	"Diseases of the respiratory system"	"J00-J98"	118	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2020 "	"2020/07"	"Diseases of the digestive system"	"K00-K92"	39	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2020 "	"2020/07"	"Diseases of the genitourinary system"	"N00-N98"	40	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2020 "	"2020/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	20	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2020 "	"2020/07"	"Codes for special purposes"	"U00-U99"	35	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2020 "	"2020/07"	"External causes of morbidity and mortality"	"V01-Y89"	43	Not Applicable	Not Applicable
"Total"	"Nebraska"	"31"	"Jul., 2020 "	"2020/07"			1112	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2020 "	"2020/08"	"Certain infectious and parasitic diseases"	"A00-B99"	19	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2020 "	"2020/08"	"Neoplasms"	"C00-D48"	260	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2020 "	"2020/08"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	68	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2020 "	"2020/08"	"Mental and behavioural disorders"	"F01-F99"	66	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2020 "	"2020/08"	"Diseases of the nervous system"	"G00-G98"	113	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2020 "	"2020/08"	"Diseases of the circulatory system"	"I00-I99"	329	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2020 "	"2020/08"	"Diseases of the respiratory system"	"J00-J98"	117	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2020 "	"2020/08"	"Diseases of the digestive system"	"K00-K92"	46	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2020 "	"2020/08"	"Diseases of the genitourinary system"	"N00-N98"	30	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2020 "	"2020/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	20	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2020 "	"2020/08"	"Codes for special purposes"	"U00-U99"	76	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2020 "	"2020/08"	"External causes of morbidity and mortality"	"V01-Y89"	46	Not Applicable	Not Applicable
"Total"	"Nebraska"	"31"	"Aug., 2020 "	"2020/08"			1199	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2020 "	"2020/09"	"Certain infectious and parasitic diseases"	"A00-B99"	18	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2020 "	"2020/09"	"Neoplasms"	"C00-D48"	206	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2020 "	"2020/09"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	53	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2020 "	"2020/09"	"Mental and behavioural disorders"	"F01-F99"	73	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2020 "	"2020/09"	"Diseases of the nervous system"	"G00-G98"	130	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2020 "	"2020/09"	"Diseases of the circulatory system"	"I00-I99"	340	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2020 "	"2020/09"	"Diseases of the respiratory system"	"J00-J98"	112	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2020 "	"2020/09"	"Diseases of the digestive system"	"K00-K92"	44	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2020 "	"2020/09"	"Diseases of the genitourinary system"	"N00-N98"	32	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2020 "	"2020/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	13	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2020 "	"2020/09"	"Codes for special purposes"	"U00-U99"	90	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2020 "	"2020/09"	"External causes of morbidity and mortality"	"V01-Y89"	46	Not Applicable	Not Applicable
"Total"	"Nebraska"	"31"	"Sep., 2020 "	"2020/09"			1170	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2020 "	"2020/10"	"Certain infectious and parasitic diseases"	"A00-B99"	15	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2020 "	"2020/10"	"Neoplasms"	"C00-D48"	226	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2020 "	"2020/10"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	78	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2020 "	"2020/10"	"Mental and behavioural disorders"	"F01-F99"	112	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2020 "	"2020/10"	"Diseases of the nervous system"	"G00-G98"	164	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2020 "	"2020/10"	"Diseases of the circulatory system"	"I00-I99"	362	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2020 "	"2020/10"	"Diseases of the respiratory system"	"J00-J98"	112	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2020 "	"2020/10"	"Diseases of the digestive system"	"K00-K92"	47	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2020 "	"2020/10"	"Diseases of the genitourinary system"	"N00-N98"	36	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2020 "	"2020/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	17	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2020 "	"2020/10"	"Codes for special purposes"	"U00-U99"	217	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2020 "	"2020/10"	"External causes of morbidity and mortality"	"V01-Y89"	35	Not Applicable	Not Applicable
"Total"	"Nebraska"	"31"	"Oct., 2020 "	"2020/10"			1435	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2020 "	"2020/11"	"Certain infectious and parasitic diseases"	"A00-B99"	17	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2020 "	"2020/11"	"Neoplasms"	"C00-D48"	225	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2020 "	"2020/11"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	74	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2020 "	"2020/11"	"Mental and behavioural disorders"	"F01-F99"	113	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2020 "	"2020/11"	"Diseases of the nervous system"	"G00-G98"	155	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2020 "	"2020/11"	"Diseases of the circulatory system"	"I00-I99"	372	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2020 "	"2020/11"	"Diseases of the respiratory system"	"J00-J98"	127	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2020 "	"2020/11"	"Diseases of the digestive system"	"K00-K92"	47	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2020 "	"2020/11"	"Diseases of the genitourinary system"	"N00-N98"	30	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2020 "	"2020/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	26	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2020 "	"2020/11"	"Codes for special purposes"	"U00-U99"	621	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2020 "	"2020/11"	"External causes of morbidity and mortality"	"V01-Y89"	41	Not Applicable	Not Applicable
"Total"	"Nebraska"	"31"	"Nov., 2020 "	"2020/11"			1863	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2020 "	"2020/12"	"Certain infectious and parasitic diseases"	"A00-B99"	19	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2020 "	"2020/12"	"Neoplasms"	"C00-D48"	227	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2020 "	"2020/12"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	81	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2020 "	"2020/12"	"Mental and behavioural disorders"	"F01-F99"	82	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2020 "	"2020/12"	"Diseases of the nervous system"	"G00-G98"	145	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2020 "	"2020/12"	"Diseases of the circulatory system"	"I00-I99"	362	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2020 "	"2020/12"	"Diseases of the respiratory system"	"J00-J98"	107	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2020 "	"2020/12"	"Diseases of the digestive system"	"K00-K92"	43	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2020 "	"2020/12"	"Diseases of the genitourinary system"	"N00-N98"	26	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2020 "	"2020/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	11	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2020 "	"2020/12"	"Codes for special purposes"	"U00-U99"	480	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2020 "	"2020/12"	"External causes of morbidity and mortality"	"V01-Y89"	40	Not Applicable	Not Applicable
"Total"	"Nebraska"	"31"	"Dec., 2020 "	"2020/12"			1639	Not Applicable	Not Applicable
"Total"	"Nebraska"	"31"					41577	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2018"	"2018/01"	"Certain infectious and parasitic diseases"	"A00-B99"	27	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2018"	"2018/01"	"Neoplasms"	"C00-D48"	344	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2018"	"2018/01"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	75	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2018"	"2018/01"	"Mental and behavioural disorders"	"F01-F99"	41	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2018"	"2018/01"	"Diseases of the nervous system"	"G00-G98"	153	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2018"	"2018/01"	"Diseases of the circulatory system"	"I00-I99"	675	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2018"	"2018/01"	"Diseases of the respiratory system"	"J00-J98"	297	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2018"	"2018/01"	"Diseases of the digestive system"	"K00-K92"	45	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2018"	"2018/01"	"Diseases of the genitourinary system"	"N00-N98"	37	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2018"	"2018/01"	"External causes of morbidity and mortality"	"V01-Y89"	74	Not Applicable	Not Applicable
"Total"	"Nevada"	"32"	"Jan., 2018"	"2018/01"			1789	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2018"	"2018/02"	"Certain infectious and parasitic diseases"	"A00-B99"	25	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2018"	"2018/02"	"Neoplasms"	"C00-D48"	257	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2018"	"2018/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	55	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2018"	"2018/02"	"Mental and behavioural disorders"	"F01-F99"	50	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2018"	"2018/02"	"Diseases of the nervous system"	"G00-G98"	126	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2018"	"2018/02"	"Diseases of the circulatory system"	"I00-I99"	515	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2018"	"2018/02"	"Diseases of the respiratory system"	"J00-J98"	196	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2018"	"2018/02"	"Diseases of the digestive system"	"K00-K92"	48	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2018"	"2018/02"	"Diseases of the genitourinary system"	"N00-N98"	33	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2018"	"2018/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2018"	"2018/02"	"External causes of morbidity and mortality"	"V01-Y89"	59	Not Applicable	Not Applicable
"Total"	"Nevada"	"32"	"Feb., 2018"	"2018/02"			1383	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2018"	"2018/03"	"Certain infectious and parasitic diseases"	"A00-B99"	28	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2018"	"2018/03"	"Neoplasms"	"C00-D48"	335	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2018"	"2018/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	57	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2018"	"2018/03"	"Mental and behavioural disorders"	"F01-F99"	56	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2018"	"2018/03"	"Diseases of the nervous system"	"G00-G98"	130	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2018"	"2018/03"	"Diseases of the circulatory system"	"I00-I99"	564	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2018"	"2018/03"	"Diseases of the respiratory system"	"J00-J98"	201	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2018"	"2018/03"	"Diseases of the digestive system"	"K00-K92"	64	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2018"	"2018/03"	"Diseases of the genitourinary system"	"N00-N98"	47	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2018"	"2018/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	12	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2018"	"2018/03"	"External causes of morbidity and mortality"	"V01-Y89"	52	Not Applicable	Not Applicable
"Total"	"Nevada"	"32"	"Mar., 2018"	"2018/03"			1561	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2018"	"2018/04"	"Certain infectious and parasitic diseases"	"A00-B99"	28	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2018"	"2018/04"	"Neoplasms"	"C00-D48"	318	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2018"	"2018/04"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	57	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2018"	"2018/04"	"Mental and behavioural disorders"	"F01-F99"	49	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2018"	"2018/04"	"Diseases of the nervous system"	"G00-G98"	136	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2018"	"2018/04"	"Diseases of the circulatory system"	"I00-I99"	487	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2018"	"2018/04"	"Diseases of the respiratory system"	"J00-J98"	204	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2018"	"2018/04"	"Diseases of the digestive system"	"K00-K92"	43	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2018"	"2018/04"	"Diseases of the genitourinary system"	"N00-N98"	29	Not Applicable	Not Applicable
